tick,hour,weather,total_entities,alive_total,dead_total,births_total,deaths_total,alive_herbivores,alive_carnivores,alive_insectivores,avg_thirst,avg_hunger,min_thirst,max_thirst,min_hunger,max_hunger,desperate_count,sleeping_count,drinking_count,grazing_count,foraging_count,hunting_count,fleeing_count,water_drinkers,water_capacity,water_utilization_pct,grazers,grazing_capacity,grazing_utilization_pct,insect_feeders,insect_capacity,insect_utilization_pct,rangers,jeeps,active_long_trips,jeep_seats_taken,jeep_seat_capacity,jeep_occupancy_pct,avg_jeep_fuel,min_jeep_fuel,total_sightings,active_poachers,poacher_spawns_total,poachers_arrested_total,poachers_escaped_total,poached_animals_total,temporary_camps,temporary_camps_created,deaths_thirst,deaths_starvation,deaths_hunting,births_this_tick,deaths_this_tick,poachers_arrested_this_tick,poachers_escaped_this_tick,poached_animals_this_tick
511,7,DROUGHT,212,125,60,93,60,111,3,11,32.1,30.0,0,84,0,81,0,8,19,8,0,0,9,19,51,37.3,8,46,17.4,0,22,0.0,4,4,0,0,30,0.0,119.0,115,4,0,19,2,17,3,2,4,32,5,20,0,0,0,0,0
512,8,DROUGHT,212,125,60,93,60,111,3,11,32.5,29.5,0,88,0,82,0,8,19,8,0,0,9,19,51,37.3,8,46,17.4,0,22,0.0,4,4,0,0,30,0.0,119.0,115,4,0,19,2,17,3,2,4,32,5,20,0,0,0,0,0
513,9,DROUGHT,212,125,60,93,60,111,3,11,33.2,29.2,0,92,0,83,0,7,19,7,0,0,2,19,51,37.3,7,46,15.2,0,22,0.0,4,4,0,0,30,0.0,119.0,115,4,0,19,2,17,3,2,4,32,5,20,0,0,0,0,0
514,10,DROUGHT,212,125,60,93,60,111,3,11,34.5,28.9,0,96,0,84,0,7,13,7,0,0,2,13,51,25.5,7,46,15.2,0,22,0.0,4,4,0,0,30,0.0,119.0,115,4,0,19,2,17,3,2,4,32,5,20,0,0,0,0,0
515,11,DROUGHT,212,124,61,93,61,110,3,11,35.6,28.5,0,96,0,79,0,6,22,6,0,0,6,22,51,43.1,6,46,13.0,0,22,0.0,4,4,0,0,30,0.0,119.0,115,4,0,19,2,17,3,2,4,33,5,20,0,1,0,0,0
516,12,DROUGHT,212,124,61,93,61,110,3,11,35.3,28.6,0,76,0,80,0,4,25,5,0,0,6,25,51,49.0,5,46,10.9,0,22,0.0,4,4,0,0,30,0.0,119.0,115,4,0,19,2,17,3,2,4,33,5,20,0,0,0,0,0
517,13,DROUGHT,212,124,61,93,61,110,3,11,33.9,28.9,0,76,0,81,0,3,30,3,0,0,2,30,51,58.8,3,46,6.5,0,22,0.0,4,4,0,0,30,0.0,119.0,115,4,0,19,2,17,3,2,4,33,5,20,0,0,0,0,0
518,14,DROUGHT,212,124,61,93,61,110,3,11,32.5,29.4,0,80,0,82,0,3,23,4,0,0,3,23,51,45.1,4,46,8.7,0,22,0.0,4,4,0,0,30,0.0,119.0,115,4,0,19,2,17,3,2,4,33,5,20,0,0,0,0,0
519,15,DROUGHT,212,124,61,93,61,110,3,11,32.2,29.6,0,84,0,83,0,2,18,3,0,0,2,18,51,35.3,3,46,6.5,0,22,0.0,4,4,0,0,30,0.0,119.0,115,4,0,19,2,17,3,2,4,33,5,20,0,0,0,0,0
520,16,DROUGHT,212,124,61,93,61,110,3,11,33.3,30.1,0,88,0,84,0,4,18,6,0,0,0,18,51,35.3,6,46,13.0,0,22,0.0,4,4,0,0,30,0.0,119.0,115,4,0,19,2,17,3,2,4,33,5,20,0,0,0,0,0
521,17,DROUGHT,212,124,61,93,61,110,3,11,33.8,30.1,0,92,0,85,0,4,24,7,0,0,1,24,51,47.1,7,46,15.2,0,22,0.0,4,4,0,0,30,0.0,117.5,113,4,0,19,2,17,3,2,4,33,5,20,0,0,0,0,0
522,18,DROUGHT,212,124,61,93,61,110,3,11,33.2,29.6,0,96,0,86,0,38,26,6,0,0,0,26,51,51.0,6,46,13.0,0,22,0.0,4,4,0,0,30,0.0,117.5,113,4,0,19,2,17,3,2,4,33,5,20,0,0,0,0,0
523,19,DROUGHT,212,124,61,93,61,110,3,11,32.3,29.6,0,88,0,67,0,38,22,5,0,0,0,22,51,43.1,5,46,10.9,0,22,0.0,4,4,0,0,30,0.0,117.5,113,4,0,19,2,17,3,2,4,33,5,20,0,0,0,0,0
524,20,DROUGHT,212,124,61,93,61,110,3,11,32.1,30.1,0,92,0,68,0,40,24,4,0,0,0,24,51,47.1,4,46,8.7,0,22,0.0,4,4,0,0,30,0.0,117.5,113,4,0,19,2,17,3,2,4,33,5,20,0,0,0,0,0
525,21,DROUGHT,212,124,61,93,61,110,3,11,31.6,30.2,0,96,1,69,0,41,20,6,0,0,0,20,51,39.2,6,46,13.0,0,22,0.0,4,4,0,0,30,0.0,117.5,113,4,0,19,2,17,3,2,4,33,5,20,0,0,0,0,0
526,22,DROUGHT,212,124,61,93,61,110,3,11,31.7,30.3,0,92,0,70,0,41,20,7,0,0,1,20,51,39.2,7,46,15.2,0,22,0.0,4,4,0,0,30,0.0,117.5,113,4,0,19,2,17,3,2,4,33,5,20,0,0,0,0,0
527,23,DROUGHT,212,124,61,93,61,110,3,11,32.0,30.2,0,96,0,71,0,41,21,7,0,0,2,21,51,41.2,7,46,15.2,0,22,0.0,4,4,0,0,30,0.0,117.5,113,4,0,19,2,17,3,2,4,33,5,20,0,0,0,0,0
528,0,DROUGHT,217,129,61,98,61,115,3,11,31.4,29.3,0,84,0,72,0,44,19,6,1,0,2,19,51,37.3,6,46,13.0,1,22,4.5,4,4,0,0,30,0.0,117.5,113,4,0,19,2,17,3,2,4,33,5,20,5,0,0,0,0
529,1,DROUGHT,217,129,61,98,61,115,3,11,31.8,29.2,0,88,0,73,0,51,21,5,1,0,1,21,51,41.2,5,46,10.9,1,22,4.5,4,4,0,0,30,0.0,117.5,113,4,0,19,2,17,3,2,4,33,5,20,0,0,0,0,0
530,2,DROUGHT,217,129,61,98,61,115,3,11,32.3,29.3,0,92,0,74,0,48,19,4,0,0,1,19,51,37.3,4,46,8.7,0,22,0.0,4,4,0,0,30,0.0,117.5,113,4,0,19,2,17,3,2,4,33,5,20,0,0,0,0,0
531,3,DROUGHT,217,129,61,98,61,115,3,11,32.7,29.6,0,80,0,75,0,45,26,6,0,0,5,26,51,51.0,6,46,13.0,0,22,0.0,4,4,0,0,30,0.0,117.5,113,4,0,19,2,17,3,2,4,33,5,20,0,0,0,0,0
532,4,DROUGHT,217,129,61,98,61,115,3,11,31.8,29.7,0,84,0,76,0,39,28,6,1,0,3,28,51,54.9,6,46,13.0,1,22,4.5,4,4,0,0,30,0.0,117.5,113,4,0,19,2,17,3,2,4,33,5,20,0,0,0,0,0
533,5,DROUGHT,217,129,61,98,61,115,3,11,31.0,29.3,0,88,0,77,0,41,28,4,1,0,2,28,51,54.9,4,46,8.7,1,22,4.5,4,4,0,0,30,0.0,117.5,113,4,0,19,2,17,3,2,4,33,5,20,0,0,0,0,0
534,6,DROUGHT,217,129,61,98,61,115,3,11,30.6,29.5,0,84,0,78,0,1,19,4,1,0,18,19,51,37.3,4,46,8.7,1,22,4.5,4,4,0,0,30,0.0,126.5,112,4,0,19,2,17,3,2,4,33,5,20,0,0,0,0,0
535,7,DROUGHT,217,129,61,98,61,115,3,11,31.7,29.8,0,88,0,72,0,0,17,7,0,0,7,17,51,33.3,7,46,15.2,0,22,0.0,4,4,0,0,30,0.0,126.2,112,4,0,19,2,17,3,2,4,33,5,20,0,0,0,0,0
536,8,DROUGHT,217,129,61,98,61,115,3,11,32.6,29.6,0,88,0,73,0,1,21,6,0,0,3,21,51,41.2,6,46,13.0,0,22,0.0,4,4,0,0,30,0.0,126.2,112,4,0,19,2,17,3,2,4,33,5,20,0,0,0,0,0
537,9,DROUGHT,217,129,61,98,61,115,3,11,32.9,29.4,0,88,0,74,0,2,21,8,0,0,2,21,51,41.2,8,46,17.4,0,22,0.0,4,4,0,0,30,0.0,126.2,112,4,0,19,2,17,3,2,4,33,5,20,0,0,0,0,0
538,10,DROUGHT,217,129,61,98,61,115,3,11,33.1,29.4,0,92,0,75,0,2,23,4,0,0,3,23,51,45.1,4,46,8.7,0,22,0.0,4,4,0,0,30,0.0,126.2,112,4,0,19,2,17,3,2,4,33,5,20,0,0,0,0,0
539,11,DROUGHT,217,129,61,98,61,115,3,11,32.9,29.7,0,84,0,76,0,2,22,6,0,0,4,22,51,43.1,6,46,13.0,0,22,0.0,4,4,0,0,30,0.0,126.2,112,4,0,19,2,17,3,2,4,33,5,20,0,0,0,0,0
540,12,DROUGHT,217,129,61,98,61,115,3,11,33.2,29.7,0,88,0,77,0,2,20,6,0,0,8,20,51,39.2,6,46,13.0,0,22,0.0,4,4,0,0,30,0.0,126.2,112,4,0,19,2,17,3,1,4,33,5,20,0,0,0,0,0
541,13,DROUGHT,217,129,61,98,61,115,3,11,33.7,29.6,0,92,0,78,0,3,22,6,1,0,10,22,51,43.1,6,46,13.0,1,22,4.5,4,4,0,0,30,0.0,126.2,112,4,0,19,2,17,3,1,4,33,5,20,0,0,0,0,0
542,14,DROUGHT,217,129,61,98,61,115,3,11,33.2,29.7,0,92,0,79,0,3,23,5,2,0,9,23,51,45.1,5,46,10.9,2,22,9.1,4,4,0,0,30,0.0,126.2,112,4,0,19,2,17,3,1,4,33,5,20,0,0,0,0,0
543,15,DROUGHT,217,129,61,98,61,115,3,11,33.2,29.5,0,96,0,80,0,3,20,6,3,0,8,20,51,39.2,6,46,13.0,3,22,13.6,4,4,0,0,30,0.0,126.2,112,4,0,19,2,17,3,1,4,33,5,20,0,0,0,0,0
544,16,DROUGHT,217,128,62,98,62,114,3,11,33.0,29.0,0,91,0,81,0,3,20,8,1,0,7,20,51,39.2,8,46,17.4,1,22,4.5,4,4,0,0,30,0.0,126.2,112,4,0,19,2,17,3,1,4,34,5,20,0,1,0,0,0
545,17,DROUGHT,217,128,62,98,62,114,3,11,33.4,28.6,0,85,0,82,0,5,18,8,1,1,13,18,51,35.3,8,46,17.4,1,22,4.5,4,4,0,0,30,0.0,126.2,112,4,0,19,2,17,3,1,4,34,5,20,0,0,0,0,0
546,18,DROUGHT,217,128,62,98,62,114,3,11,34.3,28.2,0,88,0,83,0,43,18,8,2,1,0,18,51,35.3,8,46,17.4,2,22,9.1,4,4,0,0,30,0.0,126.2,112,4,0,19,2,17,3,1,4,34,5,20,0,0,0,0,0
547,19,DROUGHT,217,128,62,98,62,114,3,11,35.0,27.5,0,92,0,84,0,43,24,7,2,1,0,24,51,47.1,7,46,15.2,2,22,9.1,4,4,0,0,30,0.0,126.2,112,4,0,19,2,17,3,1,4,34,5,20,0,0,0,0,0
548,20,DROUGHT,217,128,62,98,62,114,3,11,34.2,27.1,0,96,0,85,0,45,27,5,2,1,1,27,51,52.9,5,46,10.9,2,22,9.1,4,4,0,5,30,16.7,145.5,113,3,0,19,2,17,3,1,4,34,5,20,0,0,0,0,0
549,21,DROUGHT,217,128,62,98,62,114,3,11,33.3,27.4,0,92,0,86,0,41,25,6,0,0,1,25,51,49.0,6,46,13.0,0,22,0.0,4,4,0,5,30,16.7,145.5,113,3,0,19,2,17,3,1,4,34,5,20,0,0,0,0,0
550,22,DROUGHT,217,128,62,98,62,114,3,11,33.1,27.3,0,96,0,87,0,46,22,8,0,0,2,22,51,43.1,8,46,17.4,0,22,0.0,4,4,0,5,30,16.7,145.5,113,3,0,19,2,17,3,1,4,34,5,20,0,0,0,0,0
551,23,DROUGHT,217,128,62,98,62,114,3,11,33.1,26.8,0,96,0,88,0,47,20,7,0,0,2,20,51,39.2,7,46,15.2,0,22,0.0,4,4,0,5,30,16.7,145.5,113,3,0,19,2,17,3,1,4,34,5,20,0,0,0,0,0
552,0,DROUGHT,222,133,62,103,62,119,3,11,33.0,26.7,0,88,0,89,0,43,20,4,0,0,2,20,51,39.2,4,46,8.7,0,22,0.0,4,4,0,5,30,16.7,145.5,113,3,0,19,2,17,3,0,4,34,5,20,5,0,0,0,0
553,1,DROUGHT,222,133,62,103,62,119,3,11,33.5,27.1,0,92,0,90,0,52,26,2,0,1,3,26,51,51.0,2,46,4.3,0,22,0.0,4,4,0,5,30,16.7,145.5,113,3,0,19,2,17,3,0,4,34,5,20,0,0,0,0,0
554,2,DROUGHT,222,133,62,103,62,119,3,11,32.4,27.7,0,88,1,91,0,52,25,4,1,1,3,25,51,49.0,4,46,8.7,1,22,4.5,4,4,0,5,30,16.7,145.5,113,3,0,19,2,17,3,0,4,34,5,20,0,0,0,0,0
555,3,DROUGHT,222,132,63,103,63,118,3,11,32.0,27.5,0,92,0,92,0,45,25,3,1,0,5,25,51,49.0,3,46,6.5,1,22,4.5,4,4,0,5,30,16.7,145.5,113,3,0,19,2,17,3,0,4,34,5,21,0,1,0,0,0
556,4,DROUGHT,222,132,63,103,63,118,3,11,32.4,27.7,0,96,1,93,0,46,22,3,1,0,6,22,51,43.1,3,46,6.5,1,22,4.5,4,4,0,5,30,16.7,145.5,113,3,0,19,2,17,3,0,4,34,5,21,0,0,0,0,0
557,5,DROUGHT,222,132,63,103,63,118,3,11,32.2,28.4,0,96,0,94,0,42,32,1,0,0,7,32,51,62.7,1,46,2.2,0,22,0.0,4,4,0,5,30,16.7,145.5,113,3,0,19,2,17,3,0,4,34,5,21,0,0,0,0,0
558,6,DROUGHT,222,132,63,103,63,118,3,11,30.5,29.3,0,96,0,95,0,5,33,1,2,0,24,33,51,64.7,1,46,2.2,2,22,9.1,4,4,0,5,30,16.7,145.5,113,3,0,19,2,17,3,0,4,34,5,21,0,0,0,0,0
559,7,DROUGHT,222,131,64,103,64,118,3,10,28.6,29.4,0,96,0,96,0,4,31,3,3,0,23,31,51,60.8,3,46,6.5,3,22,13.6,4,4,0,5,30,16.7,145.5,113,3,0,19,2,17,3,0,4,34,5,22,0,1,0,0,0
560,8,DROUGHT,222,130,65,103,65,117,3,10,27.8,28.3,0,88,0,74,0,4,23,5,2,0,13,23,51,45.1,5,46,10.9,2,22,9.1,4,4,0,5,30,16.7,145.5,113,3,0,19,2,17,3,0,4,34,5,23,0,1,0,0,0
561,9,DROUGHT,222,130,65,103,65,117,3,10,28.0,28.3,0,92,0,75,0,5,18,8,1,0,9,18,51,35.3,8,46,17.4,1,22,4.5,4,4,0,5,30,16.7,145.5,113,3,0,19,2,17,3,0,4,34,5,23,0,0,0,0,0
562,10,DROUGHT,222,130,65,103,65,117,3,10,29.0,27.8,0,96,0,76,0,7,17,9,0,0,13,17,51,33.3,9,46,19.6,0,22,0.0,4,4,0,15,30,50.0,157.5,153,1,0,19,2,17,3,0,4,34,5,23,0,0,0,0,0
563,11,DROUGHT,222,130,65,103,65,117,3,10,30.0,27.3,0,92,0,77,0,7,19,6,0,0,2,19,51,37.3,6,46,13.0,0,22,0.0,4,4,0,15,30,50.0,157.5,153,1,0,19,2,17,3,0,4,34,5,23,0,0,0,0,0
564,12,DROUGHT,223,130,65,103,65,117,3,10,30.7,27.4,0,76,0,78,0,6,19,3,0,0,8,19,51,37.3,3,46,6.5,0,22,0.0,4,4,0,15,30,50.0,157.5,153,1,1,20,2,17,3,0,4,34,5,23,0,0,0,0,0
565,13,DROUGHT,223,130,65,103,65,117,3,10,31.1,28.1,0,80,0,72,0,6,20,2,0,0,9,20,51,39.2,2,46,4.3,0,22,0.0,4,4,0,15,30,50.0,157.5,153,1,1,20,2,17,3,0,4,34,5,23,0,0,0,0,0
566,14,DROUGHT,223,130,65,103,65,117,3,10,31.8,28.7,0,84,1,73,0,6,18,4,0,0,5,18,51,35.3,4,46,8.7,0,22,0.0,4,4,0,15,30,50.0,157.5,153,1,1,20,2,17,3,0,4,34,5,23,0,0,0,0,0
567,15,DROUGHT,223,130,65,103,65,117,3,10,32.8,28.9,0,76,2,74,0,5,17,4,0,0,7,17,51,33.3,4,46,8.7,0,22,0.0,4,4,0,15,30,50.0,157.5,153,1,1,20,2,17,3,0,4,34,5,23,0,0,0,0,0
568,16,DROUGHT,223,130,65,103,65,117,3,10,33.8,29.4,0,80,0,75,0,3,20,4,0,0,12,20,51,39.2,4,46,8.7,0,22,0.0,4,4,0,15,30,50.0,157.5,153,1,1,20,2,17,3,0,4,34,5,23,0,0,0,0,0
569,17,DROUGHT,223,130,65,103,65,117,3,10,34.0,29.8,0,84,0,76,0,3,23,5,0,0,6,23,51,45.1,5,46,10.9,0,22,0.0,4,4,0,15,30,50.0,157.5,153,1,1,20,2,17,3,0,4,34,5,23,0,0,0,0,0
570,18,DROUGHT,223,130,65,103,65,117,3,10,33.9,29.8,0,88,0,77,0,47,19,4,0,0,6,19,51,37.3,4,46,8.7,0,22,0.0,4,4,0,15,30,50.0,157.5,153,1,1,20,2,17,3,0,4,34,5,23,0,0,0,0,0
571,19,DROUGHT,223,130,65,103,65,117,3,10,34.8,30.4,0,92,0,78,0,45,19,2,0,0,8,19,51,37.3,2,46,4.3,0,22,0.0,4,4,0,15,30,50.0,157.5,153,1,1,20,2,17,3,0,4,34,5,23,0,0,0,0,0
572,20,DROUGHT,223,130,65,103,65,117,3,10,35.4,31.1,0,96,0,79,0,42,22,3,0,0,12,22,51,43.1,3,46,6.5,0,22,0.0,4,4,0,15,30,50.0,157.5,153,1,1,20,2,17,3,0,4,34,5,23,0,0,0,0,0
573,21,DROUGHT,223,130,65,103,65,117,3,10,35.4,31.5,0,92,1,80,0,36,25,5,0,0,7,25,51,49.0,5,46,10.9,0,22,0.0,4,4,0,15,30,50.0,157.5,153,1,1,20,2,17,3,0,4,34,5,23,0,0,0,0,0
574,22,DROUGHT,223,130,65,103,65,117,3,10,34.7,31.7,0,92,0,81,0,36,33,2,0,0,8,33,51,64.7,2,46,4.3,0,22,0.0,4,4,0,15,30,50.0,157.5,153,1,1,20,2,17,3,0,4,34,5,23,0,0,0,0,0
575,23,DROUGHT,223,130,65,103,65,117,3,10,32.6,32.3,0,84,1,82,0,38,32,2,0,0,4,32,51,62.7,2,46,4.3,0,22,0.0,4,4,0,22,30,73.3,158.0,156,0,1,20,2,17,3,0,4,34,5,23,0,0,0,0,0
576,0,DROUGHT,228,135,65,108,65,122,3,10,30.0,32.9,0,88,0,83,0,37,35,4,0,0,5,35,51,68.6,4,46,8.7,0,22,0.0,4,4,0,22,30,73.3,158.0,156,0,1,20,2,17,3,0,4,34,5,23,5,0,0,0,0
577,1,DROUGHT,228,135,65,108,65,122,3,10,28.3,33.1,0,92,1,84,0,43,24,5,0,0,6,24,51,47.1,5,46,10.9,0,22,0.0,4,4,0,22,30,73.3,158.0,156,0,1,20,2,17,3,0,4,34,5,23,0,0,0,0,0
578,2,DROUGHT,228,135,65,108,65,122,3,10,28.4,33.2,0,96,0,85,0,43,22,4,1,0,7,22,51,43.1,4,46,8.7,1,22,4.5,4,4,0,22,30,73.3,158.0,156,0,1,20,2,17,3,0,4,34,5,23,0,0,0,0,0
579,3,DROUGHT,228,135,65,108,65,122,3,10,28.8,33.6,0,84,0,86,0,45,21,1,1,0,5,21,51,41.2,1,46,2.2,1,22,4.5,4,4,0,22,30,73.3,158.0,156,0,1,20,2,17,3,0,4,34,5,23,0,0,0,0,0
580,4,DROUGHT,228,135,65,108,65,122,3,10,29.4,34.4,0,88,0,87,0,47,24,0,0,0,3,24,51,47.1,0,46,0.0,0,22,0.0,4,4,0,22,30,73.3,158.0,156,0,1,20,2,17,3,0,4,34,5,23,0,0,0,0,0
581,5,DROUGHT,228,135,65,108,65,122,3,10,29.2,35.4,0,92,1,88,0,48,22,1,0,0,7,22,51,43.1,1,46,2.2,0,22,0.0,4,4,0,22,30,73.3,158.0,156,0,1,20,2,17,3,0,4,34,5,23,0,0,0,0,0
582,6,DROUGHT,228,135,65,108,65,122,3,10,29.7,36.2,0,92,2,89,0,6,21,4,0,0,13,21,51,41.2,4,46,8.7,0,22,0.0,4,4,0,22,30,73.3,158.0,156,0,1,20,2,17,3,0,4,34,5,23,0,0,0,0,0
583,7,DROUGHT,228,135,65,108,65,122,3,10,30.5,36.4,0,96,3,90,0,4,20,6,1,0,4,20,51,39.2,6,46,13.0,1,22,4.5,4,4,0,22,30,73.3,158.0,156,0,1,20,2,17,3,0,4,34,5,23,0,0,0,0,0
584,8,DROUGHT,228,134,66,108,66,121,3,10,30.4,36.0,0,96,0,91,0,3,19,6,1,0,5,19,51,37.3,6,46,13.0,1,22,4.5,4,4,0,22,30,73.3,158.0,156,0,1,20,2,17,3,0,4,35,5,23,0,1,0,0,0
585,9,DROUGHT,228,134,66,108,66,121,3,10,30.9,35.9,0,92,0,92,0,2,18,8,0,0,1,18,51,35.3,8,46,17.4,0,22,0.0,4,4,0,22,30,73.3,158.0,156,0,1,20,2,17,3,0,4,35,5,23,0,0,0,0,0
586,10,DROUGHT,228,134,66,108,66,121,3,10,32.2,35.4,0,96,0,93,0,3,15,9,0,0,2,15,51,29.4,9,46,19.6,0,22,0.0,4,4,0,22,30,73.3,158.0,156,0,1,20,2,17,3,0,4,35,5,23,0,0,0,0,0
587,11,DROUGHT,228,134,66,108,66,121,3,10,33.3,34.9,0,88,0,94,0,3,18,11,0,0,8,18,51,35.3,11,46,23.9,0,22,0.0,4,4,0,22,30,73.3,158.0,156,0,1,20,2,17,3,0,4,35,5,23,0,0,0,0,0
588,12,DROUGHT,228,134,66,108,66,121,3,10,34.3,34.4,0,92,0,95,0,1,21,10,0,0,8,21,51,41.2,10,46,21.7,0,22,0.0,4,4,0,22,30,73.3,158.0,156,0,1,20,2,17,3,0,4,35,5,23,0,0,0,0,0
589,13,DROUGHT,228,134,66,108,66,121,3,10,34.7,33.8,0,80,0,96,0,3,24,12,0,0,5,24,51,47.1,12,46,26.1,0,22,0.0,4,4,0,15,30,50.0,156.2,154,0,1,20,2,17,3,0,4,35,5,23,0,0,0,0,0
590,14,DROUGHT,228,134,66,108,66,121,3,10,34.3,33.0,0,84,0,97,0,3,22,10,0,0,5,22,51,43.1,10,46,21.7,0,22,0.0,4,4,0,15,30,50.0,156.2,154,0,1,20,2,17,3,0,4,35,5,23,0,0,0,0,0
591,15,DROUGHT,228,134,66,108,66,121,3,10,34.8,32.2,0,88,0,98,0,4,20,12,0,0,2,20,51,39.2,12,46,26.1,0,22,0.0,4,4,0,15,30,50.0,156.2,154,0,1,20,2,17,3,0,4,35,5,23,0,0,0,0,0
592,16,DROUGHT,228,134,66,108,66,121,3,10,35.5,31.6,0,92,0,99,0,4,16,9,0,0,4,16,51,31.4,9,46,19.6,0,22,0.0,4,4,0,15,30,50.0,156.2,154,0,1,20,2,17,3,0,4,35,5,23,0,0,0,0,0
593,17,DROUGHT,228,133,67,108,67,120,3,10,36.8,30.5,0,96,0,81,0,4,20,9,0,0,4,20,51,39.2,9,46,19.6,0,22,0.0,4,4,0,15,30,50.0,156.2,154,0,1,20,2,17,3,0,4,35,6,23,0,1,0,0,0
594,18,DROUGHT,228,132,68,108,68,119,3,10,37.0,30.1,0,92,0,82,0,27,19,8,1,0,1,19,51,37.3,8,46,17.4,1,22,4.5,4,4,0,15,30,50.0,156.2,154,0,1,20,2,17,3,0,4,36,6,23,0,1,0,0,0
595,19,DROUGHT,228,132,68,108,68,119,3,10,37.4,29.8,0,92,0,83,0,31,27,5,1,0,2,27,51,52.9,5,46,10.9,1,22,4.5,4,4,0,15,30,50.0,156.2,154,0,1,20,2,17,3,0,4,36,6,23,0,0,0,0,0
596,20,DROUGHT,228,132,68,108,68,119,3,10,36.7,30.0,0,96,0,84,0,26,24,4,0,0,0,24,51,47.1,4,46,8.7,0,22,0.0,4,4,0,15,30,50.0,156.2,154,0,1,20,2,17,3,0,4,36,6,23,0,0,0,0,0
597,21,DROUGHT,228,132,68,108,68,119,3,10,36.1,30.5,0,96,0,85,0,27,27,7,0,0,1,27,51,52.9,7,46,15.2,0,22,0.0,4,4,0,15,30,50.0,156.2,154,0,1,20,2,17,3,0,4,36,6,23,0,0,0,0,0
598,22,DROUGHT,228,132,68,108,68,119,3,10,35.5,30.2,0,94,0,86,0,28,26,9,1,0,0,26,51,51.0,9,46,19.6,1,22,4.5,4,4,0,15,30,50.0,156.2,154,0,1,20,2,17,3,0,4,36,6,23,0,0,0,0,0
599,23,DROUGHT,228,132,68,108,68,119,3,10,35.1,29.3,0,98,0,87,0,30,23,9,3,0,2,23,51,45.1,9,46,19.6,3,22,13.6,4,4,0,15,30,50.0,156.2,154,0,1,20,2,17,3,0,4,36,6,23,0,0,0,0,0
600,0,DROUGHT,233,135,70,113,70,121,3,11,33.2,27.8,0,92,0,88,0,33,21,6,2,0,1,21,51,41.2,6,46,13.0,2,22,9.1,4,4,0,15,30,50.0,156.2,154,0,1,20,2,17,3,0,4,38,6,23,5,2,0,0,0
601,1,DROUGHT,233,135,70,113,70,121,3,11,34.0,27.5,0,96,0,89,0,39,21,8,1,0,2,21,51,41.2,8,46,17.4,1,22,4.5,4,4,0,15,30,50.0,156.2,154,0,1,20,2,17,3,0,4,38,6,23,0,0,0,0,0
602,2,DROUGHT,233,135,70,113,70,121,3,11,34.3,27.1,0,96,0,90,0,41,21,8,0,0,1,21,51,41.2,8,46,17.4,0,22,0.0,4,4,0,7,30,23.3,155.2,152,0,1,20,2,17,3,0,4,38,6,23,0,0,0,0,0
603,3,DROUGHT,233,135,70,113,70,121,3,11,34.5,26.8,0,88,0,91,0,42,22,9,0,0,0,22,51,43.1,9,46,19.6,0,22,0.0,4,4,0,0,30,0.0,155.0,152,0,1,20,2,17,3,0,4,38,6,23,0,0,0,0,0
604,4,DROUGHT,233,135,70,113,70,121,3,11,34.3,26.4,0,88,0,88,0,43,29,10,0,0,1,29,51,56.9,10,46,21.7,0,22,0.0,4,4,0,0,30,0.0,155.0,152,0,1,20,2,17,3,0,4,38,6,23,0,0,0,0,0
605,5,DROUGHT,233,135,70,113,70,121,3,11,33.1,25.8,0,88,0,89,0,38,28,10,0,0,2,28,51,54.9,10,46,21.7,0,22,0.0,4,4,0,0,30,0.0,155.0,152,0,0,20,2,18,3,0,4,38,6,23,0,0,0,1,0
606,6,DROUGHT,233,135,70,113,70,121,3,11,32.1,25.0,0,80,0,88,0,2,25,10,1,0,24,25,51,49.0,10,46,21.7,1,22,4.5,4,4,0,0,30,0.0,155.0,152,0,0,20,2,18,3,0,4,38,6,23,0,0,0,0,0
607,7,DROUGHT,233,135,70,113,70,121,3,11,32.2,24.5,0,84,0,89,0,3,19,11,1,0,19,19,51,37.3,11,46,23.9,1,22,4.5,4,4,0,0,30,0.0,155.0,152,0,0,20,2,18,3,0,4,38,6,23,0,0,0,0,0
608,8,DROUGHT,233,135,70,113,70,121,3,11,32.8,23.5,0,88,0,83,0,3,17,11,0,0,10,17,51,33.3,11,46,23.9,0,22,0.0,4,4,0,0,30,0.0,155.0,152,0,0,20,2,18,3,0,4,38,6,23,0,0,0,0,0
609,9,DROUGHT,233,135,70,113,70,121,3,11,34.0,22.7,0,92,0,84,0,3,15,8,0,0,15,15,51,29.4,8,46,17.4,0,22,0.0,4,4,0,0,30,0.0,155.0,152,0,0,20,2,18,3,0,4,38,6,23,0,0,0,0,0
610,10,DROUGHT,233,135,70,113,70,121,3,11,35.1,22.7,0,96,0,85,0,2,18,4,1,0,15,18,51,35.3,4,46,8.7,1,22,4.5,4,4,0,0,30,0.0,155.0,152,0,0,20,2,18,3,0,4,38,6,23,0,0,0,0,0
611,11,DROUGHT,233,135,70,113,70,121,3,11,35.9,23.1,0,88,0,86,0,3,19,2,2,0,6,19,51,37.3,2,46,4.3,2,22,9.1,4,4,0,0,30,0.0,155.0,152,0,0,20,2,18,3,0,4,38,6,23,0,0,0,0,0
612,12,DROUGHT,234,135,70,113,70,121,3,11,36.6,23.5,0,92,0,87,0,4,25,1,2,0,3,25,51,49.0,1,46,2.2,2,22,9.1,4,4,0,0,30,0.0,155.0,152,0,1,21,2,18,3,0,4,38,6,23,0,0,0,0,0
